,content
907,"🔖 Thế giới ghi nhận trên 3.330.800 ca mắc COVID-19, 234.769 ca tử vong.
💠 Theo trang thống kê toàn cầu  http://worldometers.info , tính đến 21h ngày 1/5 (theo giờ Việt Nam), trên thế giới có tổng cộng 3.330.803 ca mắc bệnh…  https://thanhphohaiphong.gov.vn/the-gioi-ghi-nhan-tren-3-330-800-ca-mac-covid-19-234-769-ca-tu-vong.html … pic.twitter.com/ksFPNuCONL"
908,Thêm 2 bệnh nhân Covid-19 ở TP.HCM tái dương tính  https://tinhangngay.vn/them-2-benh-nhan-covid-19-o-tp-hcm-tai-duong-tinh/ …
909,Covid-19 thay đổi cách chúng ta làm việc như thế nào: Đại dịch sẽ khiến văn…  https://goo.gl/fb/cX54KR  (VnExpress)
910,"Lao động kinh nghiệm, vị trí cao cũng lo thất nghiệp: Covid-19 không chỉ đe doạ…  https://goo.gl/fb/wQp9A7  (VnExpress)"
911,Cách kích hoạt điều khoản 'bất khả kháng' trong hợp đồng với Covid-19: Các ảnh…  https://goo.gl/fb/UXy4Ap  (VnExpress)
912,3 điểm lợi khi mua nhà thời dịch Covid-19  https://ift.tt/2zIO5lG 
913,Hướng Dẫn Sử Dụng Xe Ô Tô Đúng Cách Trong Mùa Dịch COVID-19  https://bit.ly/2zRsHLn 
914,Công chúa Tây Ban Nha qua đời vì COVID-19 | Vì sao Mỹ tăng hơn 120.000 ca nhiễm Corona trong 8 ngày?  https://opentro.com/cong-chua-tay-ban-nha-qua-doi-vi-covid-19-vi-sao-my-tang-hon-120-000-ca-nhiem-corona-trong-8-ngay/ …
915,Bộ Y tế chỉ đạo nghiên cứu sâu các ca mắc COVID-19 tái dương tính  https://tinhangngay.vn/bo-y-te-chi-dao-nghien-cuu-sau-cac-ca-mac-covid-19-tai-duong-tinh/ … pic.twitter.com/4gxQxHwTu4
916,Mỹ sẽ có hàng trăm triệu liều vaccine ngừa Covid-19 vào tháng 1/2021?  https://tinhangngay.vn/my-se-co-hang-tram-trieu-lieu-vaccine-ngua-covid-19-vao-thang-1-2021/ … pic.twitter.com/PnBVcVeSc5
917,Dịch COVID-19 tối 1/5: Đã có kết quả xét nghiệm 92 người ở chung cư có bệnh nhân tái nhiễm  https://ift.tt/2KRZ9iU  pic.twitter.com/FORE7R5VJC
918,"Tiếp tục không có ca nhiễm COVID-19 mới, theo dõi chặt các ổ dịch  http://hoicodo.com/620623/tiep-tuc-khong-co-ca-nhiem-covid-19-moi-theo-doi-chat-cac-o-dich/ …"
919,"Đến chiều 30/4, không có ca mắc mới COVID-19, Việt Nam đã có 2 tuần ‘bình yên’  https://tinviet360.com/index.php/2020/05/01/den-chieu-30-4-khong-co-ca-mac-moi-covid-19-viet-nam-da-co-2-tuan-binh-yen/ … pic.twitter.com/IEncs0P0Lg"
920,"KẾT NỐI THÀNH CÔNG: Cổ phiếu Sabeco rơi tự do, lãi lao dốc vì COVID-19...  http://www.ketnoithanhcong.com/2020/05/co-phieu-sabeco-roi-tu-do-lai-lao-doc.html?spref=tw …"
921,Apple vẫn giữ được tăng trưởng doanh thu dù chịu tác động của COVID-19  https://tinhangngay.vn/apple-van-giu-duoc-tang-truong-doanh-thu-du-chiu-tac-dong-cua-covid-19/ … pic.twitter.com/j75tsDQHyN
922,VIỆT NAM TRÒN 15 NGÀY KHÔNG CÓ CA NHIỄM MỚI COVID 19 #news  https://www.facebook.com/410892812277692_3273516426015302 …
923,Chế tạo máy rửa tay diệt khuẩn tự động chống dịch covid-19  https://xemtv.org/?p=8633  qua @truyenhinhvov
924,"To celebrate Dao Minh Vuong #birthdaycelebration #DaoIsTheWay #DaoFitzIt his favorite song. #HappyFriday
#01May2020 Charles Dao Minh Vuong #sociallearning #educationforall #educationforall #socialconstructionofreality
#coronavirus #pandemic2020 #covid… https://lnkd.in/gVXVMxF "
925,Covid-19 thay đổi cách chúng ta làm việc như thế nào - VnExpress Kinh doanh  https://vnexpress.net/covid-19-thay-doi-cach-chung-ta-lam-viec-nhu-the-nao-4092789.html …
926,Phát hiện triệu chứng mới của Covid-19  https://tinhangngay.vn/phat-hien-trieu-chung-moi-cua-covid-19/ …
927,"សូមបងប្អូនជនរួមជាតិ ចូលរួមវេទិកាសម្លេងសង្គ្រោះជាតិ ថ្ងៃ សៅរ៍ ០២ ឧសភា ២០២០។ Please join the public forum on ""Impact of COVID-19 on workers' lives"" organised by CNRP Voice on Saturday, 02 May 06:00 pm Cambodia time  pic.twitter.com/1XqBghe5su"
928,"Giờ mới nghe break my heart của Dua, má có câu I shouldve stayed at home :)))) nghe kiểu nước đi mùa covid vl 😂
 https://youtu.be/Nj2U6rhnucI "
929,WHO muốn tham gia điều tra COVID-19 cùng Trung Quốc  http://hoicodo.com/620607/who-muon-tham-gia-dieu-tra-covid-19-cung-trung-quoc/ … pic.twitter.com/mzkH32rxQ5
930,Du lịch Hà Nội tìm giải pháp phục hồi sau dịch COVID-19  https://ngon24h.wordpress.com/2020/05/01/du-lich-ha-noi-tim-giai-phap-phuc-hoi-sau-dich-covid-19/ … pic.twitter.com/SVR1srvuEz
931,"Nhật Bản có hơn 15.000 ca mắc Covid-19, bệnh viện ở Tokyo quá tải  https://ngon24h.wordpress.com/2020/05/01/nhat-ban-co-hon-15-000-ca-mac-covid-19-benh-vien-o-tokyo-qua-tai/ … pic.twitter.com/cRVwYwP8Pa"
932,Mua máy xét nghiệm Covid-19: Ai đang đục nước béo cò?  http://hoicodo.com/620605/mua-may-xet-nghiem-covid-19-ai-dang-duc-nuoc-beo-co/ … pic.twitter.com/Ok91sv7Gsh
933,"Ô kê, concept mùa côvid 😂
#โอห์มฟลุ้คดาดฟ้ามาแค่นี้หรอ https://twitter.com/newsinfinity1/status/1256214816336695296 …"
934,"ಯೋಗರಾಜ್‌ ಭಟ್‌ ರಚನೆಯ ಕರೋನಾ ಜಾಗೃತಿ ಹಾಡು ಮೇ 2ರಂದು ಬಿಡುಗಡೆ

A covid-19 awareness song written by @yogarajofficial will be released on May 2 
Music by @ArjunjanyaAJ 
Singer @rvijayprakash
@CMofKarnataka @deepolice12 @sriramulubjp @mla_sudhakar
#COVIDー19 #Coronavirus #Karnataka pic.twitter.com/a9p3BdcbT5"
935,Cố Vấn Kinh Tế Kudlow: ‘Mỹ không tính tới việc xù nợ Trung Quốc’ để trả thiệt hại COVID-19  https://www.nguoi-viet.com/hoa-ky/co-van-kinh-te-kudlow-my-khong-tinh-toi-viec-xu-no-trung-quoc-de-tra-thiet-hai-covid-19/ …
936,Hàng ngàn người Trung Quốc nhiễm COVID-19 không triệu chứng | Cuộc sống người Vũ Hán bây giờ ra sao  https://opentro.com/hang-ngan-nguoi-trung-quoc-nhiem-covid-19-khong-trieu-chung-cuoc-song-nguoi-vu-han-bay-gio-ra-sao/ …
937,WP tiết lộ các cách Mỹ trừng phạt Trung Quốc do Covid-19 rắn chưa từng có  http://hoicodo.com/620600/wp-tiet-lo-cac-cach-my-trung-phat-trung-quoc-do-covid-19-ran-chua-tung-co/ … pic.twitter.com/kat4FMGKxT
938,Biến chứng nguy hiểm ở người mắc COVID-19  https://tinhangngay.vn/bien-chung-nguy-hiem-o-nguoi-mac-covid-19/ …
939,Nhật Bản kéo dài tình trạng khẩn cấp vì dịch COVID-19 thêm 1 tháng  http://hoicodo.com/620594/nhat-ban-keo-dai-tinh-trang-khan-cap-vi-dich-covid-19-them-1-thang/ … pic.twitter.com/7AWYdsmjaj
940,"Covid-19 : Nhật Bản có thể kéo dài ""tình trạng khẩn cấp"" sau ngày 06/05  https://rfi.my/5pi4.t  pic.twitter.com/28mwLOGxQ4"
941,Sau dịch Covid-19: Cơ hội chuyển hướng cho công nghiệp Việt Nam  https://bbc.in/2KNFJLN 
942,New Post!!! Follow the link provided  Mục Vụ trong Mùa Đại Dịch Covid-19  https://ift.tt/3fahR36 
943,"Thử thách nướng gà trên rừng sau ngày cách ly Covid-19, ngày 1/5/2020.  https://youtu.be/RdfzQlqnGNI  via @YouTube"
944,Đại dịch Covid-19 ‘phơi bày’ sự khác biệt giữa Mỹ và Trung Quốc  https://tinhangngay.vn/dai-dich-covid-19-phoi-bay-su-khac-biet-giua-my-va-trung-quoc/ … pic.twitter.com/RvygnuJGRc
945,Quan hệ Trung Quốc – Úc sẽ thế nào sau COVID-19?  http://hoicodo.com/620590/quan-he-trung-quoc-uc-se-the-nao-sau-covid-19/ …
946,"Thêm 5 bệnh nhân mắc Covid-19 được công bố khỏi bệnh, trong đó có 2 người ở Mê Linh  https://tinhangngay.vn/them-5-benh-nhan-mac-covid-19-duoc-cong-bo-khoi-benh-trong-do-co-2-nguoi-o-me-linh/ … pic.twitter.com/MzXqMN9Get"
947,Người dân và chính phủ vietnam chỉ phòng ngừa sự lây lan của covid ra cộng đồng. Không có sự phân biệt chủng tộc ở đây.
948,"Tin tức Corona: Nhà Trắng chìm trong hỗn loạn vì COVID-19, Mỹ có 500 ngàn ca với 17.000 người chết  https://opentro.com/tin-tuc-corona-nha-trang-chim-trong-hon-loan-vi-covid-19-my-co-500-ngan-ca-voi-17-000-nguoi-chet/ …"
949,G20 cam kết hỗ trợ làm việc và học tập từ xa trong đại dịch COVID-19  https://tinhangngay.vn/g20-cam-ket-ho-tro-lam-viec-va-hoc-tap-tu-xa-trong-dai-dich-covid-19/ … pic.twitter.com/XTsrAahVTN
950,"Sức khỏe Dybala bị nhiễm Covid-19 vẫn chưa tiến triển – Euro888
Dybala tiếp tục dương tính lần thứ 4 trong buổi xét nghiệm gần đây nhất và vẫn phải đang tiếp tục được chăm sóc đặc biệt dưới sự giám sát của các bác sĩ. 
Xem thêm:  https://euro888.com/  pic.twitter.com/PFlvsNGB0N"
951,Covid-19 có thể kéo dài hai năm  http://hoicodo.com/620584/covid-19-co-the-keo-dai-hai-nam/ … pic.twitter.com/ajuCiC3Hsy
952,COVID-19 thay đổi bóng đá: Hết thời chuyển nhượng bom tấn?  https://tinhangngay.vn/covid-19-thay-doi-bong-da-het-thoi-chuyen-nhuong-bom-tan/ … pic.twitter.com/3fRpT6suxB
953,Du lịch Hà Nội tìm giải pháp phục hồi sau dịch COVID-19  http://hoicodo.com/620574/du-lich-ha-noi-tim-giai-phap-phuc-hoi-sau-dich-covid-19/ … pic.twitter.com/qwq8G3r1QK
954,"Tin COVID-19 6/4: 69.000 người chết toàn cầu, Ý – Pháp giảm mạnh, Mỹ gấp 4 lần Trung Quốc về số ca  https://opentro.com/tin-covid-19-6-4-69-000-nguoi-chet-toan-cau-y-phap-giam-manh-my-gap-4-lan-trung-quoc-ve-so-ca/ …"
955,Nghỉ covid-19 rồi lại đến nghỉ lễ. Kinh tế năm nay buồn quá :(
956,Đà Nẵng: Bắt quả tang nhiều người nước ngoài đánh bạc trái phép giữa mùa dịch Covid-19  https://tinhangngay.vn/da-nang-bat-qua-tang-nhieu-nguoi-nuoc-ngoai-danh-bac-trai-phep-giua-mua-dich-covid-19/ … pic.twitter.com/vSXEbTD973
957,GM vừa thử nghiệm xe tự lái vừa giao đồ ăn giúp chống dịch COVID-19  https://www.nguoi-viet.com/tin-chinh/gm-vua-thu-nghiem-xe-tu-lai-vua-giao-do-an-giup-chong-dich-covid-19/ …
958,Bất động sản đáp ứng nhu cầu ở thực sẽ lên ngôi sau dịch Covid-19  https://ift.tt/35qllds 
959,Cách chống dịch Covid-19 ‘một mình một kiểu’ của Thụy Điển  https://tinviet360.com/index.php/2020/05/01/cach-chong-dich-covid-19-mot-minh-mot-kieu-cua-thuy-dien/ … pic.twitter.com/lEUrAAMMY8
960,Trung Quốc bị nghi gây sức ép nhằm buộc EU sửa báo cáo về Covid-19  http://hoicodo.com/620558/trung-quoc-bi-nghi-gay-suc-ep-nham-buoc-eu-sua-bao-cao-ve-covid-19/ … pic.twitter.com/OMTZJyO8B2
961,"#KTH1ISCOMING  
 Taehuyng akk, cậu đã thực sự rất chăm chỉ. Dịch Covid chỉ có thể tạo khoảng cách địa lí giữa Bangtan và Army nhưng không thể ngăn tình yêu của Taehuyng dành cho Army 😢. Cậu ấy luôn luôn khiến người hâm mộ mình tự hào 😊.
@BTS_twt"
962,Xô covid-19
963,Thêm 5 bệnh nhân COVID-19 khỏi bệnh tại BV Nhiệt đới TW  https://tinhangngay.vn/them-5-benh-nhan-covid-19-khoi-benh-tai-bv-nhiet-doi-tw/ … pic.twitter.com/fXQCS9eA8w
964,Truyền thông nhà nước Nga ngày 30/4 (đêm 30/4 theo giờ Việt Nam) đưa tin Thủ tướng nước này Mikhail Mishustin đã mắc bệnh COVID-19. #vietnam https://www.youtube.com/watch?v=jA1wHSpBtIM …
965,"Mỹ tuyệt vọng vì số ca tử vong do COVID-19, cần cách ly xã hội đến 2022 nếu chưa có vắc xin  https://opentro.com/my-tuyet-vong-vi-so-ca-tu-vong-do-covid-19-can-cach-ly-xa-hoi-den-2022-neu-chua-co-vac-xin/ …"
966,Hủy quy định gây tranh cãi về cấm chia sẻ thông tin dịch Covid-19  https://tinhangngay.vn/huy-quy-dinh-gay-tranh-cai-ve-cam-chia-se-thong-tin-dich-covid-19/ … pic.twitter.com/BtsJznbrV4
967,"COVID 19
C  - Cʜɪɴᴀ
O  - Oʀɪɢɪɴ
V  - Vɪʀᴜs
I    - Iɴғʟɪᴄᴛɪɴɢ
D   - Dᴇsᴛʀᴜᴄᴛɪᴏɴ
19 -  Sɪɴᴄᴇ 2019

🛑CCP LIED , PEOPLE DIED🛑

THAT'S THE BITTER TRUTH 😒"
968,#von.gov.ng.COVID-19: A ti gba ìròyìn díẹ̀ gba lórí ohun tó sẹlẹ̀ ní Kano- Dr Osagie.  http://www.von.gov.ng/yoruba/covid-19-a-ti-gba-iroyin-die-gba-lori-ohun-to-sele-ni-kano-dr-osagie/ … pic.twitter.com/4HE15lLd9k
969,"Chiều 1/5, không ghi nhận ca tái nhiễm, tròn 15 ngày không có ca mắc mới COVID-19 trong cộng đồng  https://ngon24h.wordpress.com/2020/05/01/chieu-1-5-khong-ghi-nhan-ca-tai-nhiem-tron-15-ngay-khong-co-ca-mac-moi-covid-19-trong-cong-dong/ … pic.twitter.com/KaYYPveUO8"
970,Không có ca mắc Covid-19 mới trong hai ngày nghỉ lễ  https://tinhangngay.vn/khong-co-ca-mac-covid-19-moi-trong-hai-ngay-nghi-le/ … pic.twitter.com/1OEGkoz92j
971,"💞🇻🇳 Chiều 1/5, không ghi nhận ca tái nhiễm, tròn 15 ngày không có ca mắc mới COVID-19 trong cộng đồng.  https://thanhphohaiphong.gov.vn/chieu-1-5-khong-ghi-nhan-ca-tai-nhiem-tron-15-ngay-khong-co-ca-mac-moi-covid-19-trong-cong-dong.html … pic.twitter.com/SVlpEwl0c4"
972,"CT Hạ Viện Pelosi: ‘Các tiểu bang, chính quyền địa phương cần $1 ngàn tỷ đối phó COVID-19’  https://www.nguoi-viet.com/hoa-ky/ct-ha-vien-pelosi-cac-tieu-bang-chinh-quyen-dia-phuong-can-1-ngan-ty-doi-pho-covid-19/ …"
973,Thiên đường hoa đẹp nhất thế giới không bóng người vì dịch Covid-19  https://ift.tt/2zNXOay 
974,Covid-19- Mỹ: Số tử vong vượt quá số lính chết trong Chiến Tranh Việt Nam  http://rfi.my/5oxO.T  qua @RFI_Vi
975,Phát hiện nơi virus corona “lẩn trốn” khiến bệnh nhân Covid-19 bị dương tính lại  http://hoicodo.com/620540/phat-hien-noi-virus-corona-lan-tron-khien-benh-nhan-covid-19-bi-duong-tinh-lai/ … pic.twitter.com/g2KKqBnRqw
976,Xuất khẩu hồ tiêu Kampot gặp khó do dịch COVID-19  https://nghenong.com/2020/05/392210/xuat-khau-ho-tieu-kampot-gap-kho-do-dich-covid-19/ … pic.twitter.com/jsZ7iEA9Gy
977,87 người cùng chung cư với BN92 tái nhiễm COVID-19 có kết quả âm tính  http://hoicodo.com/620536/87-nguoi-cung-chung-cu-voi-bn92-tai-nhiem-covid-19-co-ket-qua-am-tinh/ … pic.twitter.com/cmdHvYTRIb
978,Coronavirus: WHO ‘không được mời’ tham gia các cuộc điều tra COVID-19 của Trung Quốc  http://hoangsa.home.blog/2020/05/01/coronavirus-who-khong-duoc-moi-tham-gia-cac-cuoc-dieu-tra-covid-19-cua-trung-quoc/ … pic.twitter.com/YzDdIRz6bK
979,👍 on @YouTube: Ăn rau cầm hơi qua mùa covid 😟  https://www.youtube.com/watch?v=GI_YI3OXA18 …
980,Ban Chỉ đạo phòng chống COVID-19: Khả năng lây nhiễm trở lại là rất lớn  https://tinhangngay.vn/ban-chi-dao-phong-chong-covid-19-kha-nang-lay-nhiem-tro-lai-la-rat-lon/ … pic.twitter.com/fqoNyBgLFN
981,Thời trang cưới trong mùa dịch covid-19 #news  https://www.facebook.com/1736978526536864_2730509263850447 … Thời trang cưới trong mùa dịch covid-19
982,Apple và Samsung duy trì doanh thu ‘khủng’ giữa đại dịch Covid-19  https://tinhangngay.vn/apple-va-samsung-duy-tri-doanh-thu-khung-giua-dai-dich-covid-19/ … pic.twitter.com/Kzxy3HEwxI
983,"Vì dịch COVID-19 vẫn đang diễn biến phức tạp ở Châu u, Hoàng tử William và Kate Middleton sẽ tổ chức lễ kỉ niệm 9 năm ngày cưới ở nhà với 3 đứa con của họ. #vietnam https://www.youtube.com/watch?v=uQG4LRWpzl8 …"
984,Mặc dù bệnh nhân mắc Covid-19 đã phục hồi nhưng virus SARS-CoV-2 vẫn có thể tồn tại trong phổi của người đó. #vietnam https://www.youtube.com/watch?v=G5mjugbOPMc …
985,COVID-19 Nguy cơ toàn cầu | VTV24  https://opentro.com/covid-19-nguy-co-toan-cau-vtv24/ … pic.twitter.com/UxssPMbncp
986,"Cơ quan chức năng buộc phải phong tỏa 1 block chung cư ở đường Nguyễn Đình Chiểu, quận 1, TP HCM vì phát hiện bệnh nhân Covid-19 dương tính trở lại sau khi xuất viện #vietnam https://www.youtube.com/watch?v=DGN93oHKbqw …"
987,"đúng là loại ếch ngồi đáy giếng =))) t cúng cho sờ 1 lồ sữa vs nhạc, tranh thủ làm cho e bo cái vòng vs thỏi son, tiện thể vớt bộ ga gối măng dứa hơn 1 củ đ biết bao giờ mới được đắp lên người 🥺 đấy vẫn còn máu đập tiền nuôi drim vs quyên góp covid 👏"
988,"Gần 8.000 ca nhiễm mới trong ngày, Nga có số người mắc COVID-19 vượt 114.000  http://thienhasu2018.com/2020/05/01/gan-8-000-ca-nhiem-moi-trong-ngay-nga-co-so-nguoi-mac-covid-19-vuot-114-000/ … pic.twitter.com/Ihns9OuwFw"
989,TP.HCM tăng thời gian giám sát người khỏi COVID-19 lên 30 ngày  https://vtc.vn/tin-tuc/tphcm-tang-thoi-gian-giam-sat-nguoi-khoi-covid-19-len-30-ngay-ar543467.html …
990,"Chiều 25/4, sẽ có thêm 5 bệnh nhân COVID-19 được công bố khỏi bệnh  https://tinhangngay.vn/chieu-25-4-se-co-them-5-benh-nhan-covid-19-duoc-cong-bo-khoi-benh/ … pic.twitter.com/32rJUtdbQt"
991,COVID-19: Australia sẽ nới lỏng giãn cách xã hội sớm hơn dự kiến  https://vtc.vn/thoi-su-quoc-te/covid-19-australia-se-noi-long-gian-cach-xa-hoi-som-hon-du-kien-ar543489.html …
992,"Gần 8.000 ca nhiễm mới trong ngày, Nga có số người mắc COVID-19 vượt 114.000  https://vtc.vn/thoi-su-quoc-te/gan-8000-ca-nhiem-moi-trong-ngay-nga-co-so-nguoi-mac-covid-19-vuot-114000-ar543487.html …"
993,Đây là điểm sáng của Apple giữa sự u ám mà COVID-19 mang lại  https://tinhangngay.vn/day-la-diem-sang-cua-apple-giua-su-u-am-ma-covid-19-mang-lai/ … pic.twitter.com/sLRBes6ehb
994,TPHCM: 93 người liên quan chung cư bị phong tỏa đều âm tính với Covid-19: (VOH) - Sở Y tế TPHCM đã chỉ đạo thực hiện giám sát ngoại trú hàng ngày các trường hợp đã xuất viện thông qua việc lấy mẫu xét nghiệm hàng ngày cho đến ngày…  https://voh.com.vn/suc-khoe/tphcm-93-nguoi-lien-quan-chung-cu-bi-phong-toa-deu-am-tinh-voi-covid-19-362657.html?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/zKtq4frXjL
995,"Việt Nam ghi nhận thêm 4 ca mắc COVID-19, tăng số ca mắc lên 57 người | VTV24  https://opentro.com/viet-nam-ghi-nhan-them-4-ca-mac-covid-19-tang-so-ca-mac-len-57-nguoi-vtv24/ … pic.twitter.com/lGJGuheMhL"
996,Covid-19 : Mỹ thiệt hại nặng về nhân mạng và kinh tế  https://rfi.my/5peb.t  pic.twitter.com/IVzwFsU4yR
997,"Bất động sản đáp ứng nhu cầu ở thực sẽ lên ngôi sau dịch Covid-19
#bấtđộngsản #dòngsảnphẩm https://www.bdscuatui.com/bat-dong-san-dap-ung-nhu-cau-o-thuc-se-len-ngoi-sau-dich-covid-19-35727/?feed_id=23246&_unique_id=5eabf222ee81f …"
998,"Bộ Y tế thông tin về 3 ca mắc COVID-19 nặng, phi công người Anh XQ phổi xấu hơn  https://tinhangngay.vn/bo-y-te-thong-tin-ve-3-ca-mac-covid-19-nang-phi-cong-nguoi-anh-xq-phoi-xau-hon/ … pic.twitter.com/5QstXKwon4"
999,Điểm chung đáng ngờ của trăm người tử vong do Covid-19  https://baotinhay.com/diem-chung-dang-ngo-cua-tram-nguoi-tu-vong-do-covid-19.html …
1000,KẾT NỐI THÀNH CÔNG: Dịch COVID-19 chiều 1-5: Trung Quốc ra khỏi nhóm 1...  http://www.ketnoithanhcong.com/2020/05/dich-covid-19-chieu-1-5-trung-quoc-ra-khoi-nhom-10-nuoc-co-s0ca-nhiem-cao-nhat-the-gioi.html?spref=tw …
1001,"Bất chấp ảnh hưởng từ COVID-19, Google vẫn tăng doanh thu 13%  https://ngon24h.wordpress.com/2020/05/01/bat-chap-anh-huong-tu-covid-19-google-van-tang-doanh-thu-13/ … pic.twitter.com/HMJNex3DKT"
